rank,sn,cihui,pinyin,ref_hanzi,ref_pinyin,pos,definition,example
70085,1,书名号,shūmínghào,,,名,标点符号，形式有双书名号和单书名号两种。双书名号横排为“《 》”，直排为“”；单书名号横排为“〈 〉”，直排为“”。古籍或某些文史著作中的书名号可用浪线（~~~~~~~）。,
70299,1,奢糜,shēmí,,,,现在规范词形写作“奢靡”,
70447,1,挤牙膏,jǐyágāo,,,,比喻交代问题不痛快，像挤牙膏似的挤一点儿出一点儿,有话就痛痛快快地说，不要挤牙膏。
70474,1,小孩子家,xiǎoháizijia,,,名,小孩儿①（含轻蔑意）,一个小孩子家，打听那么多干什么?
70566,1,小小子,xiǎoxiǎozi,,,名,对幼小男孩儿的昵称,
70615,1,爆肚儿,bàodǔr,,,名,一种食品。把牛或羊的肚儿（胃）切成片或丝放在滚水里略煮捞出，蘸佐料吃。,
70621,1,傻帽儿,shǎmàor,,,名,讥讽见识少、心眼儿实、脑子简单的人,
70701,1,糖包,tángbāo,,,名,带糖馅儿的包子,
70708,1,钉耙,dīngpá,,,名,安有铁钉齿的耙子。用于打碎土块儿、平整土地等。（也说钉齿耙。）,
70878,1,反切,fǎnqiè,,,动,我国传统的注音方法，用两个字的音拼合出另一个字的音，上字取声母，下字取韵母和声调。如用“多贡”反切，即取“多”的声母d，“贡”的韵母和声调 òng，就能拼合成“栋”的读音 dòng。,（也说切或反。）
71018,1,披沙拣金,pīshā-jiǎnjīn,,,,拨开沙砾拣出金粒儿。比喻从大量芜杂的事物中选取精华。,
71212,1,维纶,wéilún,,,名,英语 vinylon 音译。一种合成纤维，性质与棉相近，但较轻且耐磨，透气性较差。,
71323,1,冷荤,lěnghūn,,,名,供凉吃的荤菜。如小肚儿、肉皮冻儿等,
71430,1,刀削面,dāoxiāomiàn,,,名,一种山西风味面食。用弧形铁片把面团削成窄而长的面片儿煮着吃。（也说削面。）,
71478,1,接腔,jiēqiāng,,,动,接过别人的话茬儿说话,我的话还没说完，你先别接腔。
71517,1,歹心,dǎixīn,,,名,恶毒的心肠；坏心眼儿,我可没安什么歹心，你别冤枉我。
71604,1,鱼具,yújù,,,,现在规范词形写作“渔具”。,
71627,1,定户,dìnghù,,,,现在规范词形写作“订户”,
71671,1,羊毫,yángháo,,,名,羊的毛；特指用柔软的羊毛做笔头儿的毛笔,
71800,1,麻团,mátuán,,,名,一种食品。用糯米粉包糖馅儿做成圆球形，外面粘上芝麻，油炸而成。,
71844,1,康拜因,kāngbàiyīn,,,名,英语 combine 音译。联合收割机。,
71861,1,凿岩机,záoyánjī,,,名,在岩石上打眼儿的机械。以压缩空气为动力，使活塞往复运动，冲击钎子，凿出孔眼。（也说风钻。）,
72277,1,凑手,còushǒu,,,形,（钱、物、人等）现成就有，用着方便。,人不凑手，一时还开不了工。
72277,2,凑手,còushǒu,,,形,顺手；得劲儿。,这把刀用着凑手
72305,1,铺盖卷儿,pūgaijuǎnr,,,名,卷成卷儿的被褥。,
72337,1,罗马数字,luómǎ shùzì,,,,古罗马人的记数符号。1至10是：I II III IV V VI VII VIII IX X。L表示50,"C表示100,D表示500,M表示1000。相同数字并列表示相加，如 II ＝2,XX ＝20。不同数字并列，右边的小于左边的表示相加。如 VI 是5+1＝6。左边的小于右边的表示相减，如 IX 是10-1＝9。数字上加一道横线表示一千倍。如x̅是10×1000＝10000。,"
72504,1,乔其纱,qiáoqíshā,,,名,法语 crêpe georgette 音意合译。一种丝织品，薄而透明，有细微均匀的皱纹。手感柔软，有良好的透气性和悬垂性。可用作衣料、装饰布等。,
72608,1,爱克斯射线,àikèsī shèxiàn,,,,一种波长很短的电磁波，有很强的穿透能力，能使荧光物质发光，使照相胶片感光。常用于研究晶体结构、金属探伤、探查人体脏器和骨骼的病变与损伤等（爱克斯：英文字母X音译）。学名写作X射线。通称爱克斯光。,
72700,1,酥糖,sūtáng,,,名,用抽成细丝状的饴糖裹上豆面、米粉、芝麻末儿等制成的糖果，酥软香甜。,
72799,1,入彀,rùgòu,,,动,五代·王定保《唐摭言·述进士》：“文皇帝（指唐太宗）……尝私幸端门，见新进士缀行而出，喜曰：‘天下英雄入吾彀中矣!’”（彀：射箭所能达到的范围）后用“入彀”比喻人才被网罗，受人掌握,
72799,2,入彀,rùgòu,,,动,比喻合乎一定的程式、标准,
72799,3,入彀,rùgòu,,,形,投合；入神,两人谈得入彀
72799,4,入彀,rùgòu,,,动,比喻中圈套,引他入彀
73028,1,光盘驱动器,guāngpán qūdòngqì,,,,用来驱动光盘匀速转动，从而读取光盘所存信息的装置，应用于电子计算机及 VCD、DVD 等声像设备。简称光驱。,
73037,1,道琼斯指数,dàoqióngsī zhǐshù,,,,道琼斯股票价格平均指数的简称。指美国道琼斯公司编制的反映纽约证券交易所的股票价格指数，定期在《华尔街日报》上发布。该指数所选取的股票及其价格趋势对世界股市行情具有重要影响（道琼斯：英语Dow Jones音译）。,
73037,2,道琼斯指数,dàoqióngsī zhǐshù,,,,见“股票价格指数”。,
73114,1,高八度,gāobādù,,,,形容说话人的嗓门儿高,她常以高八度的嗓门说话。
73147,1,骇客,hàikè,,,名,英语 cracker 音译。指利用网络漏洞破坏网络的人。,
73211,1,茕茕孑立,qióngqióng-jiélì,,,文,孤孤单单地站在那儿。形容无依无靠,
73291,1,尖音,jiānyīn,,,名,语音学上指z、c、s同i、ü 或i、ü 开头的韵母相拼的音节,
73291,2,尖音,jiānyīn,,,名,见“尖团音”,
73393,1,核仁,hérén,,,名,果核中的仁儿,如核桃仁儿、杏仁
73393,2,核仁,hérén,,,名,动植物细胞核中的球状体，由核蛋白、核酸等组成,
73604,1,小蓟,xiǎojì,,,名,刺儿菜,
73754,1,心劲儿,xīnjìnr,,,名,想法；决心,同样的心劲儿
73754,2,心劲儿,xīnjìnr,,,名,分析思考问题的能力,亏你有心劲儿，想得周全
73754,3,心劲儿,xīnjìnr,,,名,劲头；心气儿,心劲儿正盛
73764,1,闷罐车,mènguànchē,,,名,铁路运输上指没有窗子的货车车厢，像个闷罐儿。（也说闷子车。）,
73888,1,异读,yìdú,,,名,指一个字表示同一意义，但在习惯上有两种或两种以上的不同读音。如“质”，过去有 zhǐ、zhì 两种读音,
74082,1,涮肉,shuànròu,,,动,把切薄的肉片儿放在火锅里烫一下就取出来，蘸着佐料吃。某些地区（也说涮锅子。）,
74140,1,混世魔王,hùnshì-mówáng,,,,比喻扰乱社会、给人们带来严重灾难的恶人或骄横恣肆的坏人,
74140,2,混世魔王,hùnshì-mówáng,,,,戏称家中特别调皮捣蛋小孩儿,我那小外孙可是个了不得的混世魔王。
74231,1,底样,dǐyàng,,,名,留底儿的样子,剪纸的底样
74255,1,安瓿,ānbù,,,名,英语 ampoule 音译。装有注射用水或注射用药的密封小玻璃容器。,
74317,1,吐司,tǔsī,,,名,英语 toast 音译。烤面包；烤面包片。,
74449,1,化学方程式,huàxué fāngchéngshì,,,,表示化学反应的式子。左边写反应物的化学式，右边写生成物的化学式，中间用箭头或等号连接，两侧原子数相等。如氯和钠反应的化学方程式为2 Na + Cl2=2 NaCl。（也说化学反应式。）,
74616,1,袍泽,páozé,,,名,《诗经·秦风·无衣》：“岂曰无衣?与子同袍……岂曰无衣?与子同泽……”（袍、泽：古代衣服的名称）描写同时出征的战士们的情谊。后借用“袍泽”称军队里的同事,袍泽之情
74742,1,移动硬盘,yídòng yìngpán,,,,以硬磁盘为存储介质的移动存储产品。由硬磁盘和一个外壳组成。具有容量大、体积小、便于携带等特点，可通过 USB 接口与计算机连接。,
74846,1,脚门,jiǎomén,,,,现在规范词形写作“角门”,
